VideoPath,Report,DVD,VideoName,EventId,FrameTime,AbsoluteFrameNumber,RelativeFrameNumber,Tags,FramePath,FrameName,OriginalDataset
CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3.mpg,CIMRL10-676_OK,,PIDF-1_PO_MRL-021_parte3.mpg,,,,,evento-dano,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3\Dano\PIDF-1_PO_MRL-021_parte3.mpg_157800.jpg,PIDF-1_PO_MRL-021_parte3.mpg_157800.jpg,12042019_dataset_eventos_handpick_2
CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3.mpg,CIMRL10-676_OK,,PIDF-1_PO_MRL-021_parte3.mpg,,,,,evento-dano,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3\Dano\PIDF-1_PO_MRL-021_parte3.mpg_158040.jpg,PIDF-1_PO_MRL-021_parte3.mpg_158040.jpg,12042019_dataset_eventos_handpick_2
CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3.mpg,CIMRL10-676_OK,,PIDF-1_PO_MRL-021_parte3.mpg,,,,,evento-dano,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3\Dano\PIDF-1_PO_MRL-021_parte3.mpg_225480.jpg,PIDF-1_PO_MRL-021_parte3.mpg_225480.jpg,12042019_dataset_eventos_handpick_2
CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3.mpg,CIMRL10-676_OK,,PIDF-1_PO_MRL-021_parte3.mpg,,,,,evento-dano,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3\Dano\PIDF-1_PO_MRL-021_parte3.mpg_64680.jpg,PIDF-1_PO_MRL-021_parte3.mpg_64680.jpg,12042019_dataset_eventos_handpick_2
CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3.mpg,CIMRL10-676_OK,,PIDF-1_PO_MRL-021_parte3.mpg,,,,,evento-dano,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3\Dano\PIDF-1_PO_MRL-021_parte3.mpg_70800.jpg,PIDF-1_PO_MRL-021_parte3.mpg_70800.jpg,12042019_dataset_eventos_handpick_2
CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3.mpg,CIMRL10-676_OK,,PIDF-1_PO_MRL-021_parte3.mpg,,,,,evento-outros,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3\Outros\PIDF-1_PO_MRL-021_parte3.mpg_58200.jpg,PIDF-1_PO_MRL-021_parte3.mpg_58200.jpg,12042019_dataset_eventos_handpick_2
CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3.mpg,CIMRL10-676_OK,,PIDF-1_PO_MRL-021_parte3.mpg,,,,,evento-outros,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3\Outros\PIDF-1_PO_MRL-021_parte3.mpg_58320.jpg,PIDF-1_PO_MRL-021_parte3.mpg_58320.jpg,12042019_dataset_eventos_handpick_2
CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3.mpg,CIMRL10-676_OK,,PIDF-1_PO_MRL-021_parte3.mpg,,,,,evento-reparo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3\Reparo\PIDF-1_PO_MRL-021_parte3.mpg_103200.jpg,PIDF-1_PO_MRL-021_parte3.mpg_103200.jpg,12042019_dataset_eventos_handpick_2
CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3.mpg,CIMRL10-676_OK,,PIDF-1_PO_MRL-021_parte3.mpg,,,,,evento-reparo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3\Reparo\PIDF-1_PO_MRL-021_parte3.mpg_103320.jpg,PIDF-1_PO_MRL-021_parte3.mpg_103320.jpg,12042019_dataset_eventos_handpick_2
CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3.mpg,CIMRL10-676_OK,,PIDF-1_PO_MRL-021_parte3.mpg,,,,,evento-reparo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\CIMRL10-676_OK\PIDF-1_PO_MRL-021_parte3\Reparo\PIDF-1_PO_MRL-021_parte3.mpg_72240.jpg,PIDF-1_PO_MRL-021_parte3.mpg_72240.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-anodo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Anodo\FSll16-224_DVD-2_VTS_01_1.VOB_30960.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_30960.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-anodo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Anodo\FSll16-224_DVD-2_VTS_01_1.VOB_31440.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_31440.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-anodo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Anodo\FSll16-224_DVD-2_VTS_01_1.VOB_3360.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_3360.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-anodo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Anodo\FSll16-224_DVD-2_VTS_01_1.VOB_3720.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_3720.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-anodo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Anodo\FSll16-224_DVD-2_VTS_01_1.VOB_4560.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_4560.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-anodo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Anodo\FSll16-224_DVD-2_VTS_01_1.VOB_4920.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_4920.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-anodo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Anodo\FSll16-224_DVD-2_VTS_01_1.VOB_5160.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_5160.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Flange\FSll16-224_DVD-2_VTS_01_1.VOB_17520.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_17520.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Flange\FSll16-224_DVD-2_VTS_01_1.VOB_24360.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_24360.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Flange\FSll16-224_DVD-2_VTS_01_1.VOB_24960.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_24960.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Flange\FSll16-224_DVD-2_VTS_01_1.VOB_6480.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_6480.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-reparo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Reparo\FSll16-224_DVD-2_VTS_01_1.VOB_120.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_120.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-reparo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Reparo\FSll16-224_DVD-2_VTS_01_1.VOB_1560.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_1560.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-reparo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Reparo\FSll16-224_DVD-2_VTS_01_1.VOB_1800.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_1800.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-reparo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Reparo\FSll16-224_DVD-2_VTS_01_1.VOB_360.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_360.jpg,12042019_dataset_eventos_handpick_2
FSll16-224\DVD-2\VTS_01_1.VOB,FSll16-224,2.0,VTS_01_1.VOB,,,,,evento-reparo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\FSll16-224\DVD-2\Reparo\FSll16-224_DVD-2_VTS_01_1.VOB_600.jpg,FSll16-224_DVD-2_VTS_01_1.VOB_600.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-anodo,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Anodo\20161102030326828@DVR-SPARE_Ch1.wmv_2520.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_2520.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102020733265@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102020733265@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102020733265@DVR-SPARE_Ch1.wmv_37320.jpg,20161102020733265@DVR-SPARE_Ch1.wmv_37320.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102020733265@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102020733265@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102020733265@DVR-SPARE_Ch1.wmv_37440.jpg,20161102020733265@DVR-SPARE_Ch1.wmv_37440.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102020733265@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102020733265@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102020733265@DVR-SPARE_Ch1.wmv_37800.jpg,20161102020733265@DVR-SPARE_Ch1.wmv_37800.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_29280.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_29280.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_29400.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_29400.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_29520.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_29520.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_29640.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_29640.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_30840.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_30840.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_30960.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_30960.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_31200.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_31200.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102035345781@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102035345781@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102035345781@DVR-SPARE_Ch1.wmv_5880.jpg,20161102035345781@DVR-SPARE_Ch1.wmv_5880.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102035345781@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102035345781@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102035345781@DVR-SPARE_Ch1.wmv_6000.jpg,20161102035345781@DVR-SPARE_Ch1.wmv_6000.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102035345781@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102035345781@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102035345781@DVR-SPARE_Ch1.wmv_6960.jpg,20161102035345781@DVR-SPARE_Ch1.wmv_6960.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102035345781@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102035345781@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102035345781@DVR-SPARE_Ch1.wmv_7560.jpg,20161102035345781@DVR-SPARE_Ch1.wmv_7560.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Flange\20161102030326828@DVR-SPARE_Ch1.wmv_120.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_120.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Flange\20161102030326828@DVR-SPARE_Ch1.wmv_1200.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_1200.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Flange\20161102030326828@DVR-SPARE_Ch1.wmv_1440.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_1440.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Flange\20161102030326828@DVR-SPARE_Ch1.wmv_1800.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_1800.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Flange\20161102030326828@DVR-SPARE_Ch1.wmv_240.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_240.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102035345781@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102035345781@DVR-SPARE_Ch1.wmv,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Flange\20161102035345781@DVR-SPARE_Ch1.wmv_0.jpg,20161102035345781@DVR-SPARE_Ch1.wmv_0.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102035345781@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102035345781@DVR-SPARE_Ch1.wmv,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Flange\20161102035345781@DVR-SPARE_Ch1.wmv_2160.jpg,20161102035345781@DVR-SPARE_Ch1.wmv_2160.jpg,12042019_dataset_eventos_handpick_2
GHmls16-263\DVD-1\20161102035345781@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102035345781@DVR-SPARE_Ch1.wmv,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Flange\20161102035345781@DVR-SPARE_Ch1.wmv_600.jpg,20161102035345781@DVR-SPARE_Ch1.wmv_600.jpg,12042019_dataset_eventos_handpick_2
ROBI12-417_OK\VTS_01_1.VOB,ROBI12-417_OK,,VTS_01_1.VOB,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\ROBI12-417_OK\Flange\ROBI12-417_OK_VTS_01_1.VOB_0.jpg,ROBI12-417_OK_VTS_01_1.VOB_0.jpg,12042019_dataset_eventos_handpick_2
ROBI12-417_OK\VTS_01_1.VOB,ROBI12-417_OK,,VTS_01_1.VOB,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\ROBI12-417_OK\Flange\ROBI12-417_OK_VTS_01_1.VOB_10200.jpg,ROBI12-417_OK_VTS_01_1.VOB_10200.jpg,12042019_dataset_eventos_handpick_2
ROBI12-417_OK\VTS_01_1.VOB,ROBI12-417_OK,,VTS_01_1.VOB,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\ROBI12-417_OK\Flange\ROBI12-417_OK_VTS_01_1.VOB_10560.jpg,ROBI12-417_OK_VTS_01_1.VOB_10560.jpg,12042019_dataset_eventos_handpick_2
ROBI12-417_OK\VTS_01_1.VOB,ROBI12-417_OK,,VTS_01_1.VOB,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\ROBI12-417_OK\Flange\ROBI12-417_OK_VTS_01_1.VOB_1200.jpg,ROBI12-417_OK_VTS_01_1.VOB_1200.jpg,12042019_dataset_eventos_handpick_2
ROBI12-417_OK\VTS_01_1.VOB,ROBI12-417_OK,,VTS_01_1.VOB,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\ROBI12-417_OK\Flange\ROBI12-417_OK_VTS_01_1.VOB_14280.jpg,ROBI12-417_OK_VTS_01_1.VOB_14280.jpg,12042019_dataset_eventos_handpick_2
ROBI12-417_OK\VTS_01_1.VOB,ROBI12-417_OK,,VTS_01_1.VOB,,,,,evento-flange,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\ROBI12-417_OK\Flange\ROBI12-417_OK_VTS_01_1.VOB_1680.jpg,ROBI12-417_OK_VTS_01_1.VOB_1680.jpg,12042019_dataset_eventos_handpick_2
